TOT_REG_CD,공공기관,보육시설,사회복지시,버스정류장수,버스승하차,지하철(1km이내),지하철거리점수,지하철승하차,구별총생활,구별총생활인구,상가수,어린이집개수,면적
1101053010001 ,6,4,0,3,196.5591398,4,24,0,277143,8940.096774,7,6,18821
1101053010002 ,7,2,0,2,428.1774194,3,27,52315,1373417,44303.77419,74,7,37082
1101053010003 ,10,6,0,12,497.1962366,4,26,34690,1245899,40190.29032,37,10,218981
1101053010004 ,10,2,0,5,3152.083871,4,29,52315,1515584,48889.80645,113,10,44920
1101053010005 ,11,2,0,6,2136.021505,3,29,52315,1038484,33499.48387,122,11,70996
1101053010006 ,8,2,0,2,109.516129,2,27,52315,367654,11859.80645,29,8,18424
1101053020001 ,9,2,0,0,0,6,28,66004,1506501,48596.80645,118,9,40788
1101053020002 ,28,7,1,22,2546.55132,8,29,65488,9685760,312443.871,424,28,513924
1101053020003 ,7,7,1,1,82.51612903,4,24,0,236607,7632.483871,6,7,37110
1101053020004 ,9,4,0,0,0,6,26,66004,1305299,42106.41935,53,9,83191
1101053020301 ,4,2,0,0,0,4,26,52315,76365,2463.387097,0,4,4583
1101053020302 ,4,3,0,0,0,4,27,52315,82995,2677.258065,0,4,6033
1101053020303 ,4,3,0,2,1913.403226,4,25,52315,140275,4525,0,4,10900
1101053020304 ,4,3,0,2,1913.403226,4,26,52315,314179,10134.80645,29,4,12143
1101053020501 ,5,3,0,0,0,3,27,52315,118251,3814.548387,8,5,7259
1101053020701 ,7,1,0,0,0,5,27,66004,841046,27130.51613,29,7,16662
1101053020801 ,6,3,0,0,0,4,27,66004,1053082,33970.3871,36,6,17585
1101054010001 ,15,5,2,11,1357.674487,5,29,53221,1629306,52558.25806,226,15,186510
1101054010002 ,9,1,3,10,271.9387097,2,22,0,1383156,44617.93548,85,9,1089174
1101054010003 ,7,2,0,2,399.8870968,1,23,0,275321,8881.322581,16,7,27357
1101054010004 ,8,2,2,3,277.6021505,2,26,53221,917092,29583.6129,162,8,108058
1101054010005 ,6,1,0,7,333.156682,1,21,0,560292,18073.93548,31,6,68157
1101055010001 ,5,0,3,6,1053.27957,0,9,0,443237,14297.96774,42,5,43672
1101055010002 ,4,0,3,2,385.1129032,0,9,0,226135,7294.677419,1,4,16042
1101055010003 ,1,0,4,4,432.8387097,0,8,0,217571,7018.419355,10,1,14086
1101055010004 ,10,0,8,10,522.7483871,0,16,0,1866946,60224.06452,53,10,204446
1101055010005 ,6,0,4,12,279.1693548,0,13,0,811858,26188.96774,5,6,54960
1101055010006 ,5,0,5,8,634.5524194,0,11,0,613282,19783.29032,2,5,45150
1101055020001 ,1,1,4,6,385.4139785,0,7,0,532453,17175.90323,18,1,52465
1101055020002 ,1,2,0,4,415.3225806,0,13,0,602811,19445.51613,51,1,53237
1101055020003 ,1,2,0,3,782.2365591,0,11,0,364203,11748.48387,18,1,62398
1101055020004 ,3,1,5,5,1374.793548,0,11,0,1495777,48250.87097,12,3,96799
1101055020005 ,2,0,2,0,0,0,10,0,50592,1632,2,2,22340
1101055020006 ,2,2,3,0,0,0,9,0,414394,13367.54839,3,2,121088
1101055020007 ,6,0,4,8,551.4112903,0,12,0,693124,22358.83871,41,6,44243
1101055020008 ,2,2,0,3,789.7741935,0,11,0,319345,10301.45161,20,2,55408
1101055020009 ,2,2,0,0,0,0,10,0,1015137,32746.35484,10,2,577163
1101055020010 ,2,0,3,0,0,0,8,0,665752,21475.87097,9,2,15438
1101055020011 ,2,1,3,3,840.8709677,0,11,0,15818,510.2580645,20,2,44081
1101055030001 ,4,0,3,9,578.1792115,0,14,0,254442,8207.806452,30,4,102564
1101055030002 ,1,2,0,3,538.3225806,1,22,0,645503,20822.67742,18,1,367190
1101055030003 ,3,2,2,6,556.0860215,0,18,0,662874,21383.03226,31,3,281786
1101056010001 ,5,0,2,5,84.43225806,0,13,0,664537,21436.67742,0,5,64436
1101056010002 ,2,0,4,6,570.4086022,0,10,0,241891,7802.935484,49,2,23112
1101056010003 ,4,0,2,6,247.0806452,0,14,0,518659,16730.93548,37,4,161389
1101056010004 ,3,0,3,4,9.653225806,0,12,0,163776,5283.096774,3,3,24310
1101056010005 ,4,0,3,6,85.50537634,0,10,0,301522,9726.516129,7,4,16296
1101056010006 ,3,0,4,4,393.6129032,0,9,0,138830,4478.387097,6,3,19574
1101056020001 ,3,1,8,7,503.1382488,0,8,0,338019,10903.83871,11,3,346970
1101056020002 ,2,1,2,7,314.9677419,0,11,0,803516,25919.87097,32,2,49103
1101056020003 ,7,3,7,2,43.12903226,0,3,0,281820,9090.967742,5,7,61570
1101056020004 ,1,0,5,3,29.20430108,0,2,0,258053,8324.290323,8,1,56754
1101056020005 ,3,3,6,3,28.24731183,0,6,0,304139,9810.935484,8,3,65727
1101056020006 ,10,2,5,6,240.2849462,0,0,0,292265,9427.903226,5,10,143933
1101056020007 ,1,0,1,9,215.1039427,0,10,0,239328,7720.258065,22,1,363837
1101056020008 ,2,0,4,6,19.98924731,0,3,0,32048,1033.806452,9,2,150634
1101056020009 ,9,3,7,4,1398.83871,0,2,0,215855,6963.064516,67,9,48552
1101056020010 ,2,1,2,3,235.8602151,0,11,0,608277,19621.83871,3,2,200499
1101056020011 ,2,1,2,4,238.2096774,0,15,0,433361,13979.3871,5,2,1087243
1101056020012 ,8,0,3,3,315.5913978,0,1,0,52569,1695.774194,39,8,123381
1101056020013 ,4,1,7,7,124.764977,0,9,0,718435,23175.32258,15,4,3253945
1101056020014 ,10,3,6,0,0,0,1,0,200383,6463.967742,4,10,57913
1101056020015 ,4,0,1,8,268.5604839,0,8,0,95667,3086.032258,8,4,514772
1101056020016 ,10,3,3,1,804.516129,0,0,0,101553,3275.903226,11,10,32670
1101056020017 ,1,0,4,6,668.3763441,0,9,0,615469,19853.83871,13,1,61322
1101056020018 ,6,3,6,4,18.27419355,0,1,0,386309,12461.58065,4,6,106984
1101056020019 ,9,3,3,2,1249.387097,0,0,0,128928,4158.967742,26,9,31210
1101056020020 ,1,1,7,4,402.9677419,0,8,0,289181,9328.419355,9,1,84074
1101056020021 ,4,2,2,5,354.0258065,0,6,0,981829,31671.90323,24,4,20772
1101056020022 ,4,3,4,5,511.883871,0,5,0,269914,8706.903226,59,4,44043
1101056020023 ,9,3,4,0,0,0,0,0,107498,3467.677419,0,9,20386
1101056030001 ,11,3,3,8,609.1733871,0,10,0,3370251,108717.7742,14,11,1417586
1101056030002 ,6,1,1,3,463.6989247,0,1,0,37179,1199.322581,6,6,33981
1101056030003 ,6,0,1,2,1033.790323,0,3,0,34802,1122.645161,20,6,22809
1101056030004 ,9,3,2,6,991.1451613,0,3,0,193622,6245.870968,39,9,192156
1101056030101 ,3,3,2,3,1300.365591,0,3,0,55160,1779.354839,0,3,10656
1101056030401 ,6,0,0,0,0,0,1,0,15647,504.7419355,2,6,7979
1101056030601 ,0,0,1,3,698.827957,0,3,0,27051,872.6129032,0,,21006
1101056030701 ,0,0,1,2,332.8225806,0,4,0,33037,1065.709677,10,,6269
1101057010001 ,6,5,0,10,1081.4,2,29,17065,1858413,59948.80645,123,6,60324
1101057010002 ,7,3,0,0,0,3,27,12715,180055,5808.225806,2,7,190511
1101057010101 ,5,4,0,0,0,1,28,17065,311458,10047.03226,1,5,4596
1101057010102 ,3,2,0,1,427.4516129,2,26,17065,168810,5445.483871,0,3,5658
1101057010103 ,5,4,0,1,392.6774194,1,28,17065,297456,9595.354839,0,5,9315
1101057010104 ,4,4,0,0,0,1,27,17065,164931,5320.354839,0,4,5413
1101057010105 ,5,4,0,1,392.6774194,1,27,17065,212983,6870.419355,0,5,8849
1101057010106 ,3,3,0,0,0,1,29,17065,294386,9496.322581,18,3,8735
1101057010107 ,4,4,0,1,427.4516129,1,26,17065,324747,10475.70968,3,4,10554
1101057010108 ,2,3,0,0,0,1,28,17065,162548,5243.483871,0,2,3911
1101057010301 ,1,3,0,0,0,2,28,17065,155513,5016.548387,0,1,6283
1101057010302 ,2,2,0,0,0,2,28,17065,307954,9934,2,2,12166
1101057010303 ,1,2,0,0,0,2,27,17065,223922,7223.290323,0,1,7559
1101057010304 ,3,1,0,2,106.3548387,2,27,17065,300434,9691.419355,10,3,13715
1101057010305 ,1,2,0,0,0,2,27,17065,168656,5440.516129,0,1,6545
1101057010401 ,2,3,0,0,0,1,28,17065,236291,7622.290323,1,2,15387
1101058010001 ,6,4,3,6,459.3548387,3,27,17065,1161951,37482.29032,36,6,33035
1101058010002 ,6,3,0,2,246.6774194,3,25,17065,181048,5840.258065,2,6,8689
1101058010003 ,5,4,0,2,399.5322581,3,26,17065,213780,6896.129032,4,5,6602
1101058010004 ,5,4,0,3,408.8387097,2,26,17065,219125,7068.548387,8,5,7397
1101058010005 ,6,3,0,1,86.96774194,3,25,17065,149542,4823.935484,1,6,5072
1101058010006 ,6,5,1,3,275.7096774,3,25,17065,397216,12813.41935,3,6,23532
1101058010007 ,7,4,0,2,416.9193548,2,25,17065,387596,12503.09677,1,7,17539
1101058010008 ,5,4,0,2,279.5967742,2,27,17065,179273,5783,2,5,6705
1101058020001 ,14,7,4,14,1080.5553,5,26,27251,1014855,32737.25806,78,14,134362
1101058030001 ,16,4,4,16,1380.5,6,29,37437,1585399,51141.90323,90,16,103993
1101060010001 ,7,1,0,4,278.4596774,1,22,0,181647,5859.580645,11,7,81845
1101060010002 ,14,2,2,10,325.183871,3,29,53221,1717673,55408.80645,183,14,71343
1101060010003 ,11,2,0,11,219.1143695,1,24,0,553082,17841.35484,48,11,124546
1101060010004 ,13,2,2,5,1498.941935,3,28,53221,1268717,40926.35484,80,13,66913
1101060010005 ,7,1,2,0,0,2,26,53221,563234,18168.83871,25,7,39436
1101060010006 ,5,1,0,2,242.6612903,1,23,0,148021,4774.870968,15,5,14418
1101060010007 ,4,1,0,2,175.3387097,1,24,0,151590,4890,17,4,15605
1101060020001 ,19,3,2,15,360.5075269,4,29,53221,1631858,52640.58065,86,19,125848
1101061010001 ,17,5,5,7,1145.728111,6,26,73033,1012488,32660.90323,11,17,687578
1101061020001 ,13,4,3,11,2332.319648,10,29,69395,5911588,190696.3871,501,13,411252
1101061020002 ,3,1,3,3,1721.849462,6,25,91955,1432105,46196.93548,71,3,60047
1101061020301 ,3,1,1,2,2628.935484,5,27,47369,151175,4876.612903,67,3,7450
1101061030001 ,23,5,2,15,3514.113978,7,29,77128,10881503,351016.2258,472,23,280439
1101061030002 ,19,6,2,11,1796.366569,7,29,91146,3639047,117388.6129,232,19,161830
1101061030003 ,9,3,2,0,0,7,29,90464,1675885,54060.80645,184,9,42179
1101061030004 ,16,6,2,15,4494.645161,9,29,92207,5685838,183414.129,344,16,175894
1101061030005 ,15,6,2,8,1040.729839,9,27,91146,2813913,90771.3871,264,15,88569
1101061030006 ,6,2,0,3,6610.225806,7,29,99509,1776044,57291.74194,184,6,38040
1101061030007 ,11,3,2,2,120.5645161,7,28,90464,1157192,37328.77419,166,11,50912
1101061030201 ,9,2,2,0,0,4,26,90464,195036,6291.483871,24,9,5970
1101061030601 ,10,3,2,2,272.983871,6,26,91146,1329045,42872.41935,358,10,8689
1101061040001 ,17,6,0,18,3819.154122,12,29,95824,11812969,381063.5161,486,17,235104
1101061050001 ,9,3,1,13,1948.826303,11,28,73439,4423280,142686.4516,1199,9,163219
1101063010001 ,5,4,3,2,789.2419355,6,26,81697,149781,4831.645161,8,5,6691
1101063010002 ,8,6,4,2,1389.645161,7,29,81697,339340,10946.45161,12,8,46466
1101063010003 ,5,6,4,2,452.9193548,5,25,81697,526874,16995.93548,21,5,19933
1101063010004 ,5,6,4,0,0,5,25,81697,140198,4522.516129,5,5,10307
1101063010005 ,6,5,4,2,789.2419355,5,25,81697,298825,9639.516129,7,6,17969
1101063010006 ,3,4,4,0,0,5,24,0,171865,5544.032258,3,3,9002
1101063020001 ,5,3,4,9,1261.9319,7,29,47369,3070112,99035.87097,200,5,140239
1101063030001 ,3,4,4,1,332.0322581,6,27,68950,884820,28542.58065,29,3,36212
1101063030002 ,6,5,4,8,2265.100806,9,29,68950,2302608,74277.67742,155,6,109288
1101063030003 ,7,5,4,7,1065.746544,8,29,68950,1526319,49236.09677,103,7,79921
1101063040001 ,10,5,1,10,1734.725806,8,29,58812,5410135,174520.4839,1415,10,127139
1101064010001 ,5,6,4,0,0,5,23,0,409820,13220,17,5,31756
1101064010002 ,5,1,0,0,0,3,27,62562,93520,3016.774194,9,5,9361
1101064010003 ,7,3,4,1,470.7419355,5,26,92845,265579,8567.064516,9,7,62331
1101064010004 ,5,4,0,2,1964.725806,2,29,62562,1866818,60219.93548,37,5,38947
1101064010005 ,6,3,1,2,6029.112903,3,29,92845,1616218,52136.06452,162,6,55829
1101064010006 ,6,4,3,2,6029.112903,5,28,92845,974923,31449.12903,42,6,52952
1101064010007 ,4,0,0,0,0,3,26,62562,138231,4459.064516,4,4,9701
1101064010008 ,6,4,3,0,0,3,27,92845,366206,11813.09677,32,6,24260
1101064010009 ,6,5,4,2,619.9032258,4,24,0,409113,13197.19355,26,6,26446
1101064010010 ,4,4,4,0,0,5,23,0,190916,6158.580645,7,4,11780
1101064010011 ,8,6,5,9,990.9426523,5,26,74523,2590806,83574.3871,57,8,111789
1101064010012 ,7,5,0,0,0,3,27,62562,211957,6837.322581,7,7,62011
1101064020001 ,5,3,3,3,1983.526882,2,27,92845,342442,11046.51613,12,5,12813
1101064020002 ,7,3,4,10,1109.151613,5,25,74523,3823261,123331,41,7,43987
1101064020003 ,5,3,3,1,250.7096774,3,27,92845,518239,16717.3871,21,5,8792
1101064020004 ,6,5,4,12,1995.80914,5,29,92845,5387146,173778.9032,39,6,205363
1101064020005 ,3,2,4,3,1137.612903,4,24,0,852844,27511.09677,10,3,14277
1101067010001 ,12,6,2,0,0,4,27,61486,217786,7025.354839,4,12,9701
1101067010002 ,12,5,3,5,5052.393548,7,29,61486,394805,12735.64516,48,12,32249
1101067010003 ,11,7,3,2,1919.16129,5,28,24023,610682,19699.41935,34,11,20234
1101067010004 ,11,5,1,2,10492.01613,6,27,61486,538919,17384.48387,43,11,19910
1101067010005 ,11,7,4,2,210.3870968,4,26,43248,183902,5932.322581,11,11,30361
1101067010101 ,11,4,3,1,1083.483871,5,28,61486,211940,6836.774194,10,11,6397
1101067010102 ,12,6,3,2,1919.16129,5,27,61486,445740,14378.70968,0,12,8985
1101067020001 ,13,4,0,4,5550.806452,6,29,61486,1675200,54038.70968,114,13,53326
1101067020002 ,13,4,0,2,472.7741935,6,29,61486,1693406,54626,198,13,46936
1101067020003 ,12,3,1,7,2097.248848,6,29,57849,1484265,47879.51613,153,12,76903
1101068010001 ,5,6,4,0,0,5,25,81697,192444,6207.870968,0,5,12624
1101068010002 ,12,5,2,0,0,5,27,61486,324663,10473,3,12,11285
1101068010003 ,12,4,2,0,0,5,27,61486,569610,18374.51613,39,12,18757
1101068010004 ,7,5,4,0,0,5,27,81697,372059,12001.90323,2,7,17415
1101068010005 ,7,7,3,0,0,5,25,6772,181483,5854.290323,1,7,10077
1101068010006 ,7,6,3,0,0,4,26,6772,205223,6620.096774,1,7,10816
1101068010007 ,11,4,2,0,0,6,28,61486,927484,29918.83871,50,11,15796
1101068010008 ,13,6,3,0,0,4,26,43248,264849,8543.516129,2,13,13633
1101068010009 ,6,4,2,0,0,5,29,81697,631608,20374.45161,0,6,12386
1101068010010 ,6,3,2,0,0,5,25,6772,273491,8822.290323,3,6,11143
1101068010011 ,8,5,1,2,4809.822581,6,29,61486,1272363,41043.96774,74,8,24023
1101068010012 ,5,6,4,0,0,5,25,0,166325,5365.322581,2,5,5947
1101068010013 ,10,6,3,3,400.7956989,6,26,6772,317160,10230.96774,3,10,27011
1101068010014 ,8,5,4,0,0,5,26,81697,326443,10530.41935,5,8,10256
1101068010015 ,10,7,3,0,0,5,25,6772,251171,8102.290323,1,10,11344
1101068010016 ,5,4,4,0,0,5,24,0,212790,6864.193548,2,5,12745
1101068010017 ,4,6,4,0,0,5,24,0,230360,7430.967742,4,4,10106
1101068010018 ,4,4,4,0,0,5,25,0,242994,7838.516129,3,4,7444
1101068010019 ,6,6,4,0,0,5,25,6772,280176,9037.935484,5,6,10279
1101068010601 ,4,3,4,0,0,5,25,6772,143520,4629.677419,2,4,3081
1101069010001 ,8,5,3,0,0,4,26,24023,112155,3617.903226,1,8,9537
1101069010002 ,9,7,3,0,0,3,26,24023,134425,4336.290323,3,9,18094
1101069010003 ,11,6,4,5,658.6451613,6,29,6772,885166,28553.74194,32,11,89633
1101069010004 ,8,5,4,2,220.3225806,5,27,24023,233642,7536.83871,6,8,19089
1101069010101 ,7,3,2,0,0,5,27,6772,177563,5727.83871,0,7,4812
1101069010102 ,7,4,2,0,0,5,27,6772,125849,4059.645161,0,7,6401
1101069010103 ,6,3,1,2,365.8225806,6,26,6772,126471,4079.709677,6,6,6277
1101069010104 ,5,1,1,0,0,4,26,6772,98758,3185.741935,1,5,3854
1101069010105 ,7,3,2,2,933.2580645,5,27,6772,173706,5603.419355,0,7,7242
1101069010106 ,8,4,2,0,0,5,27,6772,109693,3538.483871,1,8,4924
1101069010301 ,6,3,4,2,220.3225806,5,28,6772,240520,7758.709677,16,6,9807
1101069010401 ,7,4,2,1,434.6774194,3,29,6772,152716,4926.322581,1,7,6754
1101069010402 ,8,4,2,1,675.7741935,4,28,6772,169367,5463.451613,0,8,8236
1101069010403 ,7,3,3,5,603.4967742,5,28,6772,250790,8090,11,7,23669
1101070010001 ,6,3,4,2,1114.112903,5,29,6772,212288,6848,8,6,12732
1101070010002 ,8,5,4,1,332.516129,5,28,41274,407637,13149.58065,7,8,12111
1101070010003 ,8,3,5,7,581.9354839,5,29,6772,426305,13751.77419,6,8,19774
1101070010004 ,10,5,5,2,2479.903226,6,29,24023,1027022,33129.74194,28,10,33811
1101070010005 ,7,5,4,0,0,5,27,24023,151112,4874.580645,5,7,11405
1101070010006 ,9,6,4,3,1341.387097,5,28,24023,447069,14421.58065,49,9,17919
1101070010007 ,11,4,6,4,352.6612903,5,29,24023,537155,17327.58065,2,11,60879
1101070010008 ,8,5,4,4,545.6129032,5,28,24023,1366776,44089.54839,34,8,29295
1101070010101 ,8,5,3,2,1919.16129,5,28,41274,186893,6028.806452,0,8,3609
1101070010102 ,8,4,3,2,1919.16129,5,29,41274,746795,24090.16129,18,8,9072
1101070010201 ,6,2,4,3,355,4,29,6772,210044,6775.612903,0,6,12114
1101070010202 ,6,3,3,4,276.6532258,4,28,12422,244100,7874.193548,4,6,16676
1101071010001 ,5,4,4,0,0,4,26,25443,219236,7072.129032,2,5,8631
1101071010002 ,3,2,4,0,0,4,25,44113,251895,8125.645161,1,3,6824
1101071010003 ,4,2,4,2,3133.274194,4,27,44113,523665,16892.41935,57,4,24999
1101071010004 ,6,3,4,0,0,5,25,30720,200092,6454.580645,1,6,7597
1101071010005 ,9,2,4,6,3197.209677,6,28,42694,1604632,51762.32258,87,9,33170
1101071010006 ,3,3,4,0,0,4,26,25443,772824,24929.80645,11,3,15920
1101071010007 ,4,2,4,1,1300.774194,5,26,42694,514828,16607.35484,11,4,15451
1101071010008 ,6,2,4,0,0,5,26,42694,186076,6002.451613,1,6,9491
1101071010009 ,3,2,4,0,0,4,26,44113,148377,4786.354839,1,3,6821
1101071010010 ,4,3,4,0,0,4,25,25443,229346,7398.258065,0,4,9077
1101071010401 ,3,1,4,0,0,4,26,44113,104590,3373.870968,1,3,5493
1101071010402 ,4,1,4,0,0,4,26,42694,206149,6649.967742,7,4,8989
1101071020001 ,9,3,1,2,435.5806452,6,29,41274,1658142,53488.45161,40,9,19205
1101071020002 ,10,3,4,4,324.7096774,6,28,42694,1520274,49041.09677,144,10,62749
1101071020003 ,3,1,1,1,672.3548387,4,27,42694,224235,7233.387097,14,3,5184
1101071020004 ,4,1,2,0,0,5,26,42694,495952,15998.45161,45,4,16411
1101071020005 ,13,3,4,7,2714.327189,5,29,42694,2211249,71330.6129,93,13,85651
1101071020006 ,3,1,2,2,776.9516129,4,28,44113,475503,15338.80645,8,3,10241
1101072010001 ,10,3,2,0,0,1,23,0,322383,10399.45161,6,10,29761
1101072010002 ,10,4,0,4,200.2258065,1,25,52315,741186,23909.22581,57,10,19752
1101072010003 ,6,5,2,2,575.5322581,0,18,0,152279,4912.225806,18,6,175737
1101072010004 ,9,4,0,4,357.1129032,1,23,0,199932,6449.419355,45,9,15088
1101072010005 ,5,3,2,0,0,0,18,0,176018,5678,4,5,67666
1101072010006 ,3,0,0,0,0,2,21,0,103489,3338.354839,1,3,8364
1101072010007 ,6,3,0,2,423.2903226,1,21,0,185492,5983.612903,2,6,59369
1101072010008 ,7,3,2,2,1644.145161,1,21,0,518334,16720.45161,21,7,9963
1101072010009 ,12,5,0,6,743.2795699,2,26,52315,1204846,38866,100,12,32513
1101072010010 ,7,3,2,0,0,1,20,0,520966,16805.35484,9,7,59651
1101072010011 ,6,2,0,2,423.2903226,2,21,0,158086,5099.548387,17,6,16374
1101072010012 ,3,0,0,1,956.516129,2,20,0,202375,6528.225806,8,3,64209
1101072010013 ,8,3,2,0,0,1,22,0,266590,8599.677419,10,8,33468
1101072010014 ,12,4,2,5,794.116129,1,24,0,680790,21960.96774,74,12,37063
1101072010015 ,8,2,0,0,0,2,25,52315,704630,22730,23,8,47028
1101072010016 ,4,0,0,1,956.516129,3,24,0,175896,5674.064516,6,4,427766
1101072010017 ,5,0,0,0,0,2,22,0,356528,11500.90323,3,5,10846
1101072010018 ,4,0,0,0,0,2,21,0,286330,9236.451613,0,4,6386
1101072010019 ,5,0,0,1,490.8064516,2,22,0,290234,9362.387097,1,5,5869
1101072010020 ,7,1,0,3,397.5913978,2,23,0,302156,9746.967742,5,7,8550
1101072010101 ,8,3,0,0,0,1,22,0,72015,2323.064516,0,8,6632
1101072020001 ,9,4,0,4,1060.16129,2,26,52315,783768,25282.83871,34,9,56714
1101072020002 ,21,7,2,11,820.2346041,4,29,52315,1786526,57629.87097,33,21,895838
1101072020003 ,8,5,2,8,504.8306452,1,20,0,862534,27823.67742,22,8,362117
1101072020004 ,8,4,2,2,1644.145161,1,23,0,79392,2561.032258,22,8,26574
1101072020005 ,3,2,2,2,511.3870968,0,14,0,1157524,37339.48387,7,3,84265
1101073010001 ,6,5,1,4,1697.935484,2,27,62562,993764,32056.90323,42,6,51450
1101073010002 ,5,2,1,2,464.9677419,2,24,0,579376,18689.54839,10,5,17074
1101073010003 ,8,3,1,4,594.1048387,2,23,0,573160,18489.03226,21,8,18421
1101073010004 ,3,4,1,3,1325.451613,2,27,92845,1037319,33461.90323,48,3,29725
1101073010005 ,7,3,1,0,0,2,25,32279,147230,4749.354839,1,7,9629
1101073010006 ,4,3,1,0,0,2,25,92845,299942,9675.548387,2,4,12832
1101073010007 ,1,3,1,1,22.25806452,2,24,0,443177,14296.03226,14,1,15570
1101073010008 ,9,3,1,1,691.7419355,2,26,32279,331579,10696.09677,0,9,29204
1101073010009 ,3,4,1,1,22.25806452,2,26,92845,723162,23327.80645,43,3,20731
1101073010010 ,5,3,1,3,433.0107527,2,24,0,349511,11274.54839,5,5,15279
1101073010011 ,3,3,1,3,477.3655914,2,25,62562,396725,12797.58065,28,3,17026
1101073010012 ,7,3,1,2,401.2903226,2,24,0,352368,11366.70968,4,7,12678
1101073010013 ,9,3,1,2,723.2419355,2,24,0,348703,11248.48387,3,9,9693
1101073010014 ,4,3,1,3,433.0107527,2,23,0,153684,4957.548387,5,4,8984
1101073010015 ,8,3,1,0,0,2,27,32279,168699,5441.903226,1,8,15874
1101073010016 ,10,3,1,2,723.2419355,2,25,32279,544335,17559.19355,2,10,42848
1101073010101 ,3,4,1,2,659.483871,2,27,92845,240341,7752.935484,3,3,9389
1101073010102 ,2,4,1,0,0,2,26,92845,268539,8662.548387,2,2,6271
1101073010103 ,2,4,1,0,0,2,26,92845,179787,5799.580645,2,2,8050
1101073020001 ,1,1,0,0,0,2,24,0,669777,21605.70968,9,1,21080
1101073020002 ,8,2,1,3,561.5591398,2,23,0,253572,8179.741935,7,8,12406
1101073020003 ,1,2,0,1,7522.709677,2,26,92845,397006,12806.64516,18,1,30948
1101073020004 ,3,2,1,4,330.3225806,2,25,92845,765347,24688.6129,36,3,55487
1101073020005 ,4,0,1,2,787.4193548,2,21,0,270009,8709.967742,5,4,8653
1101073020006 ,6,0,2,0,0,1,20,0,196764,6347.225806,0,6,11475
1101073020007 ,7,1,0,7,459.5345622,2,22,0,2433534,78501.09677,13,7,168427
1101073020008 ,4,0,1,5,329.8709677,1,20,0,472182,15231.67742,10,4,13251
1101073020009 ,4,0,1,2,301.5,2,20,0,331435,10691.45161,1,4,10089
1101073020010 ,4,2,1,7,543.4009217,2,22,0,494313,15945.58065,19,4,18077
1101073020011 ,8,1,1,2,464.9677419,2,22,0,207400,6690.322581,3,8,17041
1101073020012 ,9,0,2,0,0,2,22,0,178459,5756.741935,2,9,24574
1101073020013 ,9,3,2,2,723.2419355,2,23,0,481633,15536.54839,3,9,44173
1101073020014 ,3,0,1,4,544.4596774,2,21,0,897040,28936.77419,17,3,14027
1101073020015 ,9,0,2,0,0,2,21,0,59758,1927.677419,0,9,16622
1101073020016 ,1,3,0,3,2520.096774,2,27,92845,1281879,41350.93548,52,1,22920
1101073020017 ,7,0,2,6,289.2580645,0,19,0,488358,15753.48387,0,7,74654
1101073030001 ,8,5,1,7,2685.442396,2,29,62562,1872586,60406,35,8,120876
1101073040001 ,7,3,0,2,1964.725806,2,29,92845,2323576,74954.06452,94,7,34802
1101073040002 ,6,4,1,10,2555.512903,2,28,92845,3877301,125074.2258,192,6,62109
1102052010001 ,10,0,0,0,0,6,26,72375,191240,6169.032258,2,10,14272
1102052010002 ,21,5,6,15,2241.402151,10,29,83086,9659932,311610.7097,310,21,477839
1102052010301 ,9,0,0,0,0,6,26,37437,394053,12711.3871,24,9,8721
1102052020001 ,12,1,0,17,3185.571157,10,29,88513,8763124,282681.4194,539,12,239033
1102052030001 ,11,2,6,10,1565.790323,9,29,122984,4522435,145885,233,11,191733
1102054010001 ,6,3,0,9,2840.996416,6,29,112334,6899097,222551.5161,1795,6,123210
1102054020001 ,3,1,2,9,1293.634409,6,27,130820,3277485,105725.3226,106,3,45128
1102054030001 ,6,1,7,13,3114.729529,5,29,198797,3008216,97039.22581,62,6,139267
1102054040001 ,3,2,1,10,2774.416129,6,28,130820,2258241,72846.48387,147,3,76380
1102054050001 ,4,1,0,1,2931.16129,5,28,62842,845601,27277.45161,36,4,26386
1102054050002 ,4,1,0,1,215.6451613,4,28,62842,369410,11916.45161,21,4,56432
1102054050003 ,4,2,0,2,1412.435484,7,28,73828,1651470,53273.22581,94,4,70839
1102054050004 ,5,1,0,4,1879.33871,5,29,130820,1988383,64141.3871,115,5,60279
1102054050101 ,5,2,0,1,1073.612903,6,27,73828,345911,11158.41935,22,5,14019
1102054050201 ,4,1,0,1,2931.16129,5,28,73828,299957,9676.032258,13,4,10229
1102054050701 ,2,1,0,1,215.6451613,3,26,62842,40791,1315.83871,4,2,5224
1102054060001 ,2,1,1,11,3546.530792,5,29,130820,1525556,49211.48387,125,2,115247
1102054070001 ,6,2,0,4,212.4919355,5,27,115485,617161,19908.41935,4,6,171508
1102055010001 ,14,2,0,12,2844.255376,11,29,96854,10150171,327424.871,591,14,239166
1102055030001 ,5,2,0,11,1719.926686,11,29,99857,6369656,205472.7742,305,5,169809
1102055040001 ,9,3,0,12,4341.983871,10,29,84345,13171221,424878.0968,760,9,378328
1102055050001 ,6,1,0,1,168.2258065,6,27,84814,1162719,37507.06452,56,6,63334
1102055050002 ,6,2,0,4,2009.887097,6,29,73828,2368656,76408.25806,148,6,107039
1102055050101 ,4,2,0,2,1412.435484,5,27,73828,486741,15701.32258,10,4,7928
